distancia,reflexao
66.02037,37.443
66.025452,8.973
66.030533,33.8
66.035614,11.512
66.040695,35.173
66.045776,36.778
66.050858,13.423
66.055939,8.845
66.06102,10.413
66.066101,37.345
66.071183,38.454
66.076264,17.19
66.081345,9.511
66.086426,8.845
66.091507,37.626
66.096589,33.8
66.10167,38.912
66.106751,36.934
66.111832,12.05
66.116914,37.466
66.121995,12.767
66.127076,38.2
66.132157,9.903
66.137239,10.579
66.14232,31.538
66.147401,38.528
66.152482,7.795
66.157563,9.235
66.162645,10.445
66.167726,10.033
66.172807,32.419
66.177888,33.378
66.18297,9.71
66.188051,39.369
66.193132,37.669
66.198213,39.12
66.203294,37.626
66.208376,12.586
66.213457,38.007
66.218538,38.484
66.223619,10.874
66.228701,36.81
66.233782,36.842
66.238863,38.217
66.243944,36.349
66.249025,39.982
66.254107,10.649
66.259188,37.108
66.264269,12.501
66.26935,38.132
66.274432,35.865
66.279513,34.883
66.284594,38.875
66.289675,9.198
66.294757,39.33
66.299838,10.545
66.304919,9.144
66.31,35.815
66.315081,11.855
66.320163,10.874
66.325244,37.108
66.330325,27.647
66.335406,9.291
66.340488,8.814
66.345569,36.994
66.35065,10.115
66.355731,12.119
66.360812,39.018
66.365894,38.299
66.370975,38.267
66.376056,14.576
66.381137,36.054
66.386219,11.408
66.3913,11.262
66.396381,12.19
66.401462,36.994
66.406543,13.182
66.411625,7.913
66.416706,39.772
66.421787,10.649
66.426868,38.571
66.43195,11.677
66.437031,11.512
66.442112,9.144
66.447193,38.875
66.452275,33.8
66.457356,37.894
66.462437,38.748
66.467518,10.874
66.472599,36.778
66.477681,36.185
66.482762,11.459
66.487843,11.735
66.492924,10.685
66.498006,11.408
66.503087,9.928
66.508168,13.695
66.513249,9.091
66.51833,34.153
66.523412,10.445
66.528493,8.299
66.533574,38.585
66.538655,36.185
66.543737,37.536
66.548818,32.163
66.553899,14.576
66.55898,36.227
66.564062,9.057
66.569143,8.205
66.574224,10.874
66.579305,8.449
66.584386,8.876
66.589468,9.98
66.594549,37.774
66.59963,36.842
66.604711,38.499
66.609793,9.928
66.614874,16.565
66.619955,13.845
66.625036,38.007
66.630117,8.845
66.635199,13.423
66.64028,12.675
66.645361,33.043
66.650442,8.275
66.655524,37.604
66.660605,11.794
66.665686,36.745
66.670767,36.678
66.675848,35.658
66.68093,11.358
66.686011,11.125
66.691092,35.546
66.696173,9.903
66.701255,37.37
66.706336,15.685
66.711417,38.394
66.716498,38.25
66.72158,34.804
66.726661,38.912
66.731742,36.904
66.736823,37.466
66.741904,34.804
66.746986,14.006
66.752067,9.554
66.757148,37.32
66.762229,9.091
66.767311,13.845
66.772392,31.142
66.777473,39.465
66.782554,38.774
66.787635,35.173
66.792717,38.825
66.797798,37.712
66.802879,34.959
66.80796,36.904
66.813042,12.264
66.818123,8.555
66.823204,33.668
66.828285,35.764
66.833366,11.62
66.838448,13.695
66.843529,8.228
66.84861,35.546
66.853691,13.695
66.858773,8.71
66.863854,8.323
66.868935,10.758
66.874016,37.835
66.879098,35.764
66.884179,37.269
66.88926,12.586
66.894341,9.554
66.899422,11.31
66.904504,9.291
66.909585,8.24
66.914666,9.162
66.919747,34.456
66.924829,39.227
66.92991,9.057
66.934991,38.315
66.940072,13.07
66.945153,38.079
66.950235,36.994
66.955316,37.536
66.960397,37.49
66.965478,35.546
66.97056,10.954
66.975641,36.227
66.980722,37.513
66.985803,9.853
66.990884,11.31
66.995966,10.289
67.001047,8.569
67.006128,11.31
67.011209,8.216
67.016291,36.964
67.021372,34.722
67.026453,36.574
67.031534,11.169
67.036616,10.087
67.041697,38.061
67.046778,9.253
67.051859,36.778
67.05694,12.34
67.062022,9.057
67.067103,13.555
67.072184,7.271
67.077265,36.678
67.082347,39.053
67.087428,12.05
67.092509,9.804
67.09759,8.275
67.102671,10.758
67.107753,10.143
67.112834,10.06
67.117915,10.796
67.122996,38.007
67.128078,15.35
67.133159,13.695
67.13824,36.904
67.143321,16.081
67.148403,38.061
67.153484,9.04
67.158565,37.536
67.163646,38.484
67.168727,35.104
67.173809,36.269
67.17889,12.501
67.183971,38.995
67.189052,34.722
67.194134,9.349
67.199215,10.721
67.204296,37.243
67.209377,8.94
67.214458,37.536
67.21954,9.619
67.224621,36.644
67.229702,11.794
67.234783,37.97
67.239865,10.2
67.244946,39.548
67.250027,34.637
67.255108,11.459
67.260189,10.143
67.265271,7.204
67.270352,35.865
67.275433,37.136
67.280514,39.891
67.285596,38.863
67.290677,37.815
67.295758,37.874
67.300839,37.835
67.305921,10.2
67.311002,11.459
67.316083,36.098
67.321164,10.033
67.326245,35.033
67.331327,38.166
67.336408,10.143
67.341489,11.262
67.34657,14.18
67.351652,9.878
67.356733,36.712
67.361814,13.423
67.366895,37.536
67.371976,9.576
67.377058,37.49
67.382139,37.932
67.38722,9.253
67.392301,11.983
67.397383,39.227
67.402464,36.574
67.407545,37.295
67.412626,9.162
67.417707,7.551
67.422789,9.554
67.42787,37.854
67.432951,37.023
67.438032,38.299
67.443114,35.603
67.448195,37.466
67.453276,7.684
67.458357,15.06
67.463439,36.008
67.46852,12.264
67.473601,8.114
67.478682,9.878
67.483763,11.62
67.488845,12.675
67.493926,31.538
67.499007,6.758
67.504088,35.546
67.50917,38.735
67.514251,13.695
67.519332,39.399
67.524413,34.883
67.529494,9.576
67.534576,33.217
67.539657,9.408
67.544738,9.216
67.549819,13.423
67.554901,11.735
67.559982,7.264
67.565063,29.153
67.570144,37.815
67.575225,37.559
67.580307,11.169
67.585388,39.248
67.590469,13.182
67.59555,37.97
67.600632,34.548
67.605713,9.511
67.610794,37.269
67.615875,37.37
67.620957,34.36
67.626038,10.478
67.631119,10.2
67.6362,10.721
67.641281,10.2
67.646363,37.295
67.651444,39.041
67.656525,37.854
67.661606,9.126
67.666688,8.038
67.671769,8.652
67.67685,38.8
67.681931,38.409
67.687012,36.309
67.692094,8.336
67.697175,35.711
67.702256,38.484
67.707337,33.8
67.712419,36.309
67.7175,11.794
67.722581,39.369
67.727662,8.71
67.732744,38.149
67.737825,11.081
67.742906,35.961
67.747987,39.646
67.753068,38.668
67.75815,10.06
67.763231,39.185
67.768312,36.008
67.773393,7.657
67.778475,37.835
67.783556,36.465
67.788637,33.8
67.793718,36.712
67.798799,27.647
67.803881,12.05
67.808962,9.928
67.814043,38.761
67.819124,9.71
67.824206,37.733
67.829287,10.115
67.834368,11.512
67.839449,39.007
67.84453,34.456
67.849612,37.815
67.854693,33.378
67.859774,37.874
67.864855,35.368
67.869937,12.19
67.875018,37.136
67.880099,11.62
67.88518,38.613
67.890262,31.873
67.895343,12.675
67.900424,35.429
67.905505,36.388
67.910586,9.144
67.915668,9.31
67.920749,11.565
67.92583,8.739
67.930911,10.06
67.935993,35.546
67.941074,35.173
67.946155,36.008
67.951236,36.904
67.956317,9.757
67.961399,9.533
67.96648,36.098
67.971561,31.538
67.976642,38.668
67.981724,14.006
67.986805,7.996
67.991886,37.269
67.996967,38.166
68.002048,38.887
68.00713,8.006
68.012211,11.125
68.017292,38.299
68.022373,36.609
68.027455,14.006
68.032536,10.087
68.037617,7.854
68.042698,14.18
68.04778,9.369
68.052861,31.142
68.057942,13.07
68.063023,10.478
68.068104,12.767
68.073186,35.429
68.078267,10.033
68.083348,10.579
68.088429,9.144
68.093511,9.006
68.098592,37.419
68.103673,37.419
68.108754,37.243
68.113835,39.075
68.118917,15.685
68.123998,11.125
68.129079,8.488
68.13416,30.658
68.139242,34.36
68.144323,17.19
68.149404,8.769
68.154485,36.465
68.159566,34.883
68.164648,36.745
68.169729,11.169
68.17481,11.459
68.179891,38.183
68.184973,7.484
68.190054,40.097
68.195135,38.183
68.200216,8.652
68.205298,11.038
68.210379,8.323
68.21546,10.289
68.220541,9.619
68.225622,34.456
68.230704,7.996
68.235785,38.097
68.240866,36.465
68.245947,10.996
68.251029,35.961
68.25611,39.484
68.261191,37.023
68.266272,10.954
68.271353,11.081
68.276435,34.456
68.281516,35.104
68.286597,10.511
68.291678,37.051
68.29676,33.043
68.301841,38.936
68.306922,32.419
68.312003,38.043
68.317085,38.613
68.322166,9.878
68.327247,10.115
68.332328,9.272
68.337409,34.804
68.342491,9.449
68.347572,36.81
68.352653,37.815
68.357734,30.033
68.362816,12.767
68.367897,13.845
68.372978,9.928
68.378059,10.033
68.38314,37.712
68.388222,10.06
68.393303,9.091
68.398384,39.32
68.403465,32.163
68.408547,34.153
68.413628,37.295
68.418709,9.804
68.42379,11.038
68.428871,11.169
68.433953,38.166
68.439034,36.227
68.444115,36.964
68.449196,12.675
68.454278,38.761
68.459359,9.006
68.46444,38.761
68.469521,32.854
68.474603,13.182
68.479684,38.061
68.484765,9.619
68.489846,9.31
68.494927,9.216
68.500009,8.038
68.50509,35.961
68.510171,11.408
68.515252,11.677
68.520334,18.07
68.525415,36.269
68.530496,31.538
68.535577,11.512
68.540658,14.804
68.54574,34.36
68.550821,11.983
68.555902,8.348
68.560983,35.603
68.566065,12.863
68.571146,13.182
68.576227,9.091
68.581308,37.49
68.586389,36.994
68.591471,36.678
68.596552,38.283
68.601633,8.103
68.606714,10.35
68.611796,10.579
68.616877,9.903
68.621958,38.627
68.627039,36.609
68.632121,8.515
68.637202,38.331
68.642283,37.894
68.647364,37.443
68.652445,34.153
68.657527,34.36
68.662608,11.983
68.667689,39.697
68.67277,40.019
68.677852,37.69
68.682933,11.512
68.688014,36.502
68.693095,34.959
68.698176,14.576
68.703258,36.098
68.708339,12.419
68.71342,37.394
68.718501,8.323
68.723583,10.874
68.728664,9.829
68.733745,9.47
68.738826,32.163
68.743907,35.24
68.748989,37.269
68.75407,39.906
68.759151,37.513
68.764232,37.466
68.769314,12.264
68.774395,39.098
68.779476,10.06
68.784557,18.07
68.789639,10.954
68.79472,11.262
68.799801,10.721
68.804882,34.153
68.809963,37.733
68.815045,37.394
68.820126,9.533
68.825207,10.685
68.830288,31.538
68.83537,35.961
68.840451,38.9
68.845532,36.964
68.850613,35.104
68.855694,37.913
68.860776,36.502
68.865857,9.576
68.870938,37.669
68.876019,39.131
68.881101,12.767
68.886182,34.959
68.891263,29.153
68.896344,14.576
68.901425,10.954
68.906507,34.548
68.911588,12.501
68.916669,36.427
68.92175,8.193
68.926832,8.555
68.931913,37.559
68.936994,37.835
68.942075,12.19
68.947157,38.668
68.952238,10.289
68.957319,12.34
68.9624,38.149
68.967481,11.855
68.972563,38.887
68.977644,37.647
68.982725,14.18
68.987806,36.538
68.992888,37.733
68.997969,9.006
69.00305,36.349
69.008131,38.2
69.013212,9.576
69.018294,38.409
69.023375,27.647
69.028456,11.918
69.033537,17.19
69.038619,32.419
69.0437,38.115
69.048781,38.8
69.053862,38.267
69.058944,8.205
69.064025,11.125
69.069106,35.815
69.074187,38.528
69.079268,34.153
69.08435,37.269
69.089431,9.369
69.094512,11.125
69.099593,37.815
69.104675,18.07
69.109756,8.411
69.114837,30.033
69.119918,39.064
69.124999,8.989
69.130081,37.32
69.135162,11.038
69.140243,38.299
69.145324,10.2
69.150406,10.914
69.155487,37.581
69.160568,11.358
69.165649,34.456
69.17073,8.36
69.175812,10.172
69.180893,38.25
69.185974,10.758
69.191055,34.041
69.196137,9.597
69.201218,12.501
69.206299,12.264
69.21138,9.554
69.216462,37.604
69.221543,9.878
69.226624,10.614
69.231705,13.845
69.236786,38.097
69.241868,8.799
69.246949,31.538
69.25203,18.07
69.257111,9.733
69.262193,7.702
69.267274,8.216
69.272355,8.582
69.277436,39.03
69.282517,11.459
69.287599,12.264
69.29268,35.173
69.297761,16.565
69.302842,11.983
69.307924,39.163
69.313005,8.681
69.318086,37.269
69.323167,12.34
69.328248,8.681
69.33333,12.264
69.338411,10.954
69.343492,11.31
69.348573,8.501
69.353655,36.745
69.358736,36.465
69.363817,38.234
69.368898,11.794
69.37398,9.878
69.379061,33.528
69.384142,34.259
69.389223,9.388
69.394304,38.183
69.399386,35.764
69.404467,13.299
69.409548,36.349
69.414629,38.283
69.419711,9.903
69.424792,8.411
69.429873,35.658
69.434954,38.409
69.440035,12.119
69.445117,37.712
69.450198,38.787
69.455279,37.581
69.46036,39.086
69.465442,12.863
69.470523,32.854
69.475604,37.913
69.480685,36.054
69.485766,36.994
69.490848,8.423
69.495929,8.724
69.50101,9.687
69.506091,11.081
69.511173,15.685
69.516254,34.153
69.521335,37.163
69.526416,37.419
69.531498,14.576
69.536579,39.279
69.54166,10.835
69.546741,9.18
69.551822,11.983
69.556904,8.038
69.561985,8.299
69.567066,8.799
69.572147,35.173
69.577229,10.319
69.58231,38.8
69.587391,37.37
69.592472,11.459
69.597553,11.262
69.602635,35.711
69.607716,36.227
69.612797,11.215
69.617878,8.541
69.62296,8.924
69.628041,7.854
69.633122,33.924
69.638203,9.664
69.643285,36.185
69.648366,8.784
69.653447,10.033
69.658528,36.538
69.663609,9.619
69.668691,10.614
69.673772,9.272
69.678853,39.663
69.683934,37.774
69.689016,38.043
69.694097,9.18
69.699178,10.685
69.704259,36.745
69.70934,9.18
69.714422,36.678
69.719503,10.649
69.724584,15.06
69.729665,39.185
69.734747,34.959
69.739828,11.215
69.744909,8.114
69.74999,9.71
69.755071,31.142
69.760153,12.501
69.765234,9.006
69.770315,12.119
69.775396,9.642
69.780478,39.163
69.785559,11.565
69.79064,39.174
69.795721,37.536
69.800803,10.914
69.805884,35.546
69.810965,8.336
69.816046,13.182
69.821127,38.924
69.826209,37.669
69.83129,7.913
69.836371,35.815
69.841452,8.989
69.846534,30.033
69.851615,12.34
69.856696,11.358
69.861777,11.565
69.866858,37.394
69.87194,35.658
69.877021,7.964
69.882102,38.409
69.887183,36.142
69.892265,37.97
69.897346,7.371
69.902427,18.07
69.907508,35.711
69.912589,31.873
69.917671,8.449
69.922752,9.47
69.927833,11.31
69.932914,37.794
69.937996,10.229
69.943077,36.388
69.948158,36.994
69.953239,33.924
69.958321,10.033
69.963402,37.794
69.968483,38.668
69.973564,9.144
69.978645,30.033
69.983727,37.19
69.988808,38.283
69.993889,36.098
69.99897,10.511
70.004052,7.427
70.009133,8.555
70.014214,9.408
70.019295,37.647
70.024376,10.835
70.029458,11.31
70.034539,38.132
70.03962,38.362
70.044701,37.669
70.049783,10.35
70.054864,9.162
70.059945,33.378
70.065026,35.961
70.070107,33.043
70.075189,9.903
70.08027,31.142
70.085351,32.419
70.090432,37.269
70.095514,37.37
70.100595,10.229
70.105676,10.319
70.110757,38.668
70.115839,33.668
70.12092,9.98
70.126001,17.19
70.131082,8.411
70.136163,37.712
70.141245,39.269
70.146326,9.619
70.151407,38.409
70.156488,33.924
70.16157,8.924
70.166651,12.05
70.171732,9.216
70.176813,9.576
70.181894,37.712
70.186976,8.423
70.192057,38.557
70.197138,37.243
70.202219,10.172
70.207301,9.829
70.212382,31.538
70.217463,36.574
70.222544,37.136
70.227626,10.007
70.232707,37.32
70.237788,36.644
70.242869,37.835
70.24795,38.234
70.253032,9.804
70.258113,37.513
70.263194,13.182
70.268275,38.8
70.273357,17.19
70.278438,37.32
70.283519,35.603
70.2886,9.533
70.293681,8.652
70.298763,36.309
70.303844,36.388
70.308925,33.528
70.314006,12.501
70.319088,36.349
70.324169,37.932
70.32925,37.466
70.334331,13.182
70.339412,36.904
70.344494,10.478
70.349575,37.69
70.354656,12.05
70.359737,39.35
70.364819,11.983
70.3699,9.664
70.374981,9.329
70.380062,19.576
70.385144,7.758
70.390225,11.512
70.395306,13.182
70.400387,31.142
70.405468,8.973
70.41055,37.345
70.415631,36.142
70.420712,36.609
70.425793,13.845
70.430875,36.538
70.435956,31.538
70.441037,36.185
70.446118,40.047
70.451199,37.443
70.456281,37.712
70.461362,8.275
70.466443,33.668
70.471524,32.647
70.476606,10.511
70.481687,9.091
70.486768,7.665
70.491849,11.215
70.49693,35.658
70.502012,36.745
70.507093,12.767
70.512174,37.419
70.517255,32.419
70.522337,39.248
70.527418,29.153
70.532499,34.804
70.53758,12.964
70.542662,34.959
70.547743,10.259
70.552824,39.521
70.557905,37.513
70.562986,37.37
70.568068,35.104
70.573149,15.06
70.57823,36.142
70.583311,39.369
70.588393,12.119
70.593474,9.408
70.598555,37.345
70.603636,36.842
70.608717,9.429
70.613799,27.647
70.61888,9.687
70.623961,37.647
70.629042,10.445
70.634124,10.649
70.639205,32.854
70.644286,8.114
70.649367,38.283
70.654448,38.499
70.65953,9.388
70.664611,10.545
70.669692,9.642
70.674773,8.989
70.679855,33.217
70.684936,9.687
70.690017,8.596
70.695098,35.764
70.70018,37.269
70.705261,36.994
70.710342,36.098
70.715423,18.07
70.720504,9.198
70.725586,7.954
70.730667,13.07
70.735748,37.988
70.740829,35.546
70.745911,12.863
70.750992,10.835
70.756073,11.038
70.761154,12.863
70.766235,12.964
70.771317,8.799
70.776398,38.812
70.781479,9.71
70.78656,38.708
70.791642,38.2
70.796723,8.695
70.801804,37.733
70.806885,7.551
70.811967,14.006
70.817048,11.918
70.822129,15.06
70.82721,10.2
70.832291,36.712
70.837373,36.994
70.842454,36.269
70.847535,11.408
70.852616,35.488
70.857698,37.419
70.862779,39.611
70.86786,10.319
70.872941,10.796
70.878022,7.975
70.883104,33.8
70.888185,11.677
70.893266,11.31
70.898347,27.647
70.903429,8.555
70.90851,10.996
70.913591,38.96
70.918672,38.115
70.923753,8.924
70.928835,36.185
70.933916,37.626
70.938997,9.928
70.944078,8.973
70.94916,37.216
70.954241,13.555
70.959322,34.883
70.964403,8.596
70.969485,36.904
70.974566,8.275
70.979647,37.136
70.984728,29.153
70.989809,38.542
70.994891,11.983
70.999972,12.964
71.005053,36.054
71.010134,37.932
71.015216,36.427
71.020297,9.576
71.025378,9.006
71.030459,12.119
71.03554,8.049
71.040622,39.206
71.045703,11.855
71.050784,9.928
71.055865,10.614
71.060947,11.408
71.066028,39.053
71.071109,14.804
71.07619,33.668
71.081271,7.924
71.086353,35.546
71.091434,38.2
71.096515,9.388
71.101596,37.19
71.106678,38.774
71.111759,10.319
71.11684,36.054
71.121921,30.658
71.127003,13.695
71.132084,9.576
71.137165,7.294
71.142246,30.033
71.147327,33.378
71.152409,11.565
71.15749,35.368
71.162571,9.757
71.167652,35.429
71.172734,40.004
71.177815,38.097
71.182896,9.349
71.187977,7.294
71.193058,7.996
71.19814,36.678
71.203221,12.34
71.208302,38.761
71.213383,12.119
71.218465,8.892
71.223546,38.394
71.228627,14.006
71.233708,11.512
71.238789,8.182
71.243871,9.98
71.248952,8.193
71.254033,13.423
71.259114,12.19
71.264196,36.465
71.269277,36.994
71.274358,9.272
71.279439,35.173
71.284521,35.815
71.289602,9.198
71.294683,9.291
71.299764,39.62
71.304845,34.456
71.309927,37.216
71.315008,8.596
71.320089,12.05
71.32517,9.126
71.330252,38.394
71.335333,37.443
71.340414,9.023
71.345495,12.34
71.350576,12.419
71.355658,8.666
71.360739,9.733
71.36582,36.712
71.370901,33.217
71.375983,11.358
71.381064,38.454
71.386145,34.456
71.391226,37.32
71.396307,38.007
71.401389,38.948
71.40647,35.429
71.411551,8.24
71.416632,35.865
71.421714,7.657
71.426795,37.669
71.431876,9.511
71.436957,7.036
71.442039,8.569
71.44712,37.774
71.452201,13.423
71.457282,10.229
71.462363,12.419
71.467445,9.198
71.472526,38.499
71.477607,9.162
71.482688,10.06
71.48777,34.153
71.492851,37.243
71.497932,39.064
71.503013,38.097
71.508094,38.299
71.513176,9.272
71.518257,38.25
71.523338,10.579
71.528419,9.49
71.533501,37.932
71.538582,9.47
71.543663,9.49
71.548744,33.217
71.553826,8.892
71.558907,8.973
71.563988,37.419
71.569069,23.611
71.57415,9.126
71.579232,11.215
71.584313,35.815
71.589394,37.536
71.594475,35.24
71.599557,38.2
71.604638,38.735
71.609719,37.874
71.6148,38.695
71.619881,9.369
71.624963,35.368
71.630044,10.445
71.635125,10.172
71.640206,7.612
71.645288,19.576
71.650369,9.449
71.65545,38.043
71.660531,33.8
71.665612,38.115
71.670694,11.735
71.675775,8.989
71.680856,11.459
71.685937,38.007
71.691019,7.893
71.6961,9.829
71.701181,10.511
71.706262,37.581
71.711344,38.695
71.716425,37.794
71.721506,9.388
71.726587,34.456
71.731668,38.499
71.73675,15.685
71.741831,11.358
71.746912,9.162
71.751993,9.71
71.757075,35.488
71.762156,38.585
71.767237,9.31
71.772318,35.173
71.777399,10.914
71.782481,7.693
71.787562,7.805
71.792643,36.609
71.797724,36.427
71.802806,15.685
71.807887,35.764
71.812968,12.19
71.818049,9.006
71.82313,30.033
71.828212,9.903
71.833293,10.835
71.838374,36.778
71.843455,37.08
71.848537,39.484
71.853618,39.064
71.858699,34.041
71.86378,14.006
71.868862,34.153
71.873943,12.264
71.879024,10.685
71.884105,17.19
71.889186,37.49
71.894268,36.678
71.899349,38.25
71.90443,7.648
71.909511,36.185
71.914593,39.484
71.919674,37.243
71.924755,10.835
71.929836,39.465
71.934917,35.429
71.939999,8.681
71.94508,11.408
71.950161,38.299
71.955242,37.295
71.960324,8.475
71.965405,11.983
71.970486,35.815
71.975567,7.854
71.980648,9.449
71.98573,11.794
71.990811,38.654
71.995892,7.279
72.000973,34.259
72.006055,39.967
72.011136,12.264
72.016217,18.07
72.021298,35.305
72.02638,8.287
72.031461,38.8
72.036542,35.429
72.041623,9.057
72.046704,8.488
72.051786,34.456
72.056867,36.465
72.061948,27.647
72.067029,29.153
72.072111,37.513
72.077192,38.654
72.082273,9.829
72.087354,8.989
72.092435,29.153
72.097517,11.038
72.102598,10.835
72.107679,9.216
72.11276,12.19
72.117842,35.368
72.122923,37.626
72.128004,11.408
72.133085,37.794
72.138167,37.581
72.143248,36.873
72.148329,8.769
72.15341,9.903
72.158491,9.18
72.163573,10.259
72.168654,15.35
72.173735,35.815
72.178816,10.087
72.183898,14.18
72.188979,38.115
72.19406,9.642
72.199141,12.964
72.204222,10.259
72.209304,7.776
72.214385,11.855
72.219466,9.829
72.224547,29.153
72.229629,9.31
72.23471,8.829
72.239791,12.419
72.244872,37.874
72.249953,37.243
72.255035,8.251
72.260116,37.854
72.265197,38.924
72.270278,37.913
72.27536,13.07
72.280441,9.04
72.285522,10.259
72.290603,35.865
72.295685,9.576
72.300766,9.47
72.305847,38.8
72.310928,35.104
72.316009,13.423
72.321091,37.19
72.326172,10.413
72.331253,38.025
72.336334,33.378
72.341416,36.269
72.346497,14.576
72.351578,38.025
72.356659,37.466
72.36174,36.678
72.366822,12.863
72.371903,8.411
72.376984,10.445
72.382065,12.119
72.387147,16.081
72.392228,10.319
72.397309,10.914
72.40239,34.637
72.407471,9.829
72.412553,9.829
72.417634,32.854
72.422715,37.108
72.427796,8.769
72.432878,38.761
72.437959,9.198
72.44304,14.369
72.448121,12.119
72.453203,38.875
72.458284,38.924
72.463365,38.995
72.468446,9.253
72.473527,9.272
72.478609,36.502
72.48369,38.682
72.488771,12.767
72.493852,10.954
72.498934,10.143
72.504015,11.983
72.509096,36.609
72.514177,36.609
72.519258,39.279
72.52434,11.169
72.529421,7.776
72.534502,29.153
72.539583,10.649
72.544665,35.033
72.549746,37.97
72.554827,39.369
72.559908,34.722
72.564989,38.007
72.570071,36.269
72.575152,10.06
72.580233,36.538
72.585314,10.796
72.590396,38.025
72.595477,11.565
72.600558,10.033
72.605639,34.259
72.610721,32.647
72.615802,34.259
72.620883,11.408
72.625964,36.842
72.631045,10.954
72.636127,37.988
72.641208,36.538
72.646289,31.538
72.65137,11.31
72.656452,38.362
72.661533,34.36
72.666614,38.331
72.671695,38.115
72.676776,38.362
72.681858,36.745
72.686939,34.959
72.69202,34.722
72.697101,9.006
72.702183,37.815
72.707264,39.238
72.712345,9.47
72.717426,8.94
72.722508,36.465
72.727589,10.758
72.73267,37.243
72.737751,37.419
72.742832,9.074
72.747914,38.787
72.752995,9.511
72.758076,29.153
72.763157,7.657
72.768239,33.217
72.77332,38.347
72.778401,35.488
72.783482,10.115
72.788563,37.295
72.793645,10.874
72.798726,8.681
72.803807,33.043
72.808888,13.555
72.81397,9.829
72.819051,12.34
72.824132,11.125
72.829213,7.675
72.834294,9.408
72.839376,38.025
72.844457,10.381
72.849538,8.475
72.854619,37.581
72.859701,39.891
72.864782,38.439
72.869863,36.778
72.874944,36.745
72.880026,9.216
72.885107,8.695
72.890188,8.814
72.895269,38.409
72.90035,38.097
72.905432,38.863
72.910513,8.666
72.915594,9.533
72.920675,9.47
72.925757,9.829
72.930838,37.951
72.935919,11.215
72.941,11.125
72.946081,36.349
72.951163,16.081
72.956244,12.964
72.961325,10.007
72.966406,38.079
72.971488,37.32
72.976569,38.825
72.98165,9.853
72.986731,34.456
72.991812,30.658
72.996894,34.637
73.001975,13.555
73.007056,9.619
73.012137,34.637
73.017219,36.81
73.0223,10.721
73.027381,38.149
73.032462,38.424
73.037544,35.104
73.042625,37.604
73.047706,33.378
73.052787,9.928
73.057868,36.904
73.06295,35.429
73.068031,37.136
73.073112,29.153
73.078193,11.677
73.083275,34.959
73.088356,12.19
73.093437,9.664
73.098518,8.989
73.103599,34.548
73.108681,8.114
73.113762,10.721
73.118843,29.153
73.123924,9.853
73.129006,37.894
73.134087,11.855
73.139168,9.597
73.144249,10.545
73.14933,34.456
73.154412,38.394
73.159493,31.538
73.164574,36.269
73.169655,36.427
73.174737,35.764
73.179818,37.774
73.184899,38.761
73.18998,38.394
73.195062,36.309
73.200143,39.493
73.205224,14.804
73.210305,9.687
73.215386,37.69
73.220468,30.033
73.225549,8.398
73.23063,14.006
73.235711,10.229
73.240793,10.579
73.245874,10.721
73.250955,10.007
73.256036,9.511
73.261117,9.687
73.266199,9.619
73.27128,36.349
73.276361,37.163
73.281442,11.735
73.286524,35.546
73.291605,38.331
73.296686,38.96
73.301767,35.815
73.306849,39.602
73.31193,37.626
73.317011,10.381
73.322092,7.427
73.327173,9.71
73.332255,35.488
73.337336,10.511
73.342417,39.31
73.347498,38.424
73.35258,8.398
73.357661,35.104
73.362742,34.804
73.367823,10.35
73.372904,37.32
73.377986,7.612
73.383067,12.964
73.388148,10.413
73.393229,33.8
73.398311,38.668
73.403392,38.315
73.408473,15.06
73.413554,30.033
73.418635,16.081
73.423717,38.362
73.428798,35.913
73.433879,13.299
73.43896,33.378
73.444042,38.654
73.449123,11.408
73.454204,13.555
73.459285,15.06
73.464367,36.227
73.469448,9.18
73.474529,7.924
73.47961,38.513
73.484691,9.006
73.489773,10.954
73.494854,35.488
73.499935,38.912
73.505016,13.695
73.510098,9.829
73.515179,19.576
73.52026,35.764
73.525341,38.043
73.530422,11.408
73.535504,39.03
73.540585,33.217
73.545666,8.582
73.550747,37.733
73.555829,7.824
73.56091,35.173
73.565991,35.429
73.571072,39.064
73.576153,19.576
73.581235,39.064
73.586316,34.637
73.591397,17.19
73.596478,30.658
73.60156,36.81
73.606641,9.98
73.611722,7.903
73.616803,8.892
73.621885,35.961
73.626966,13.299
73.632047,35.711
73.637128,12.119
73.642209,39.12
73.647291,36.388
73.652372,35.429
73.657453,8.769
73.662534,9.49
73.667616,38.061
73.672697,35.658
73.677778,9.642
73.682859,39.788
73.68794,36.81
73.693022,15.35
73.698103,38.299
73.703184,11.677
73.708265,11.262
73.713347,10.35
73.718428,35.815
73.723509,8.125
73.72859,10.721
73.733671,7.873
73.738753,37.051
73.743834,33.528
73.748915,12.767
73.753996,38.132
73.759078,37.988
73.764159,10.115
73.76924,38.347
73.774321,33.528
73.779403,37.216
73.784484,34.36
73.789565,13.423
73.794646,9.006
73.799727,37.08
73.804809,37.913
73.80989,36.008
73.814971,10.413
73.820052,9.733
73.825134,33.378
73.830215,36.185
73.835296,9.47
73.840377,36.712
73.845458,11.262
73.85054,37.794
73.855621,38.394
73.860702,8.814
73.865783,10.289
73.870865,37.345
73.875946,13.182
73.881027,36.008
73.886108,35.173
73.891189,9.429
73.896271,37.345
73.901352,36.964
73.906433,39.34
73.911514,38.424
