distancia,reflexao
30.547802,33.811
30.552897,33.809
30.557991,33.807
30.563086,33.805
30.568181,33.804
30.573275,33.802
30.57837,33.801
30.583465,33.8
30.58856,33.798
30.593654,33.797
30.598749,33.795
30.603844,33.793
30.608938,33.791
30.614033,33.789
30.619128,33.788
30.624222,33.786
30.629317,33.784
30.634412,33.783
30.639507,33.781
30.644601,33.779
30.649696,33.777
30.654791,33.776
30.659885,33.774
30.66498,33.772
30.670075,33.77
30.675169,33.768
30.680264,33.767
30.685359,33.765
30.690453,33.764
30.695548,33.763
30.700643,33.761
30.705738,33.759
30.710832,33.757
30.715927,33.755
30.721022,33.753
30.726116,33.752
30.731211,33.75
30.736306,33.748
30.7414,33.746
30.746495,33.744
30.75159,33.741
30.756685,33.739
30.761779,33.737
30.766874,33.735
30.771969,33.733
30.777063,33.732
30.782158,33.73
30.787253,33.729
30.792347,33.727
30.797442,33.725
30.802537,33.723
30.807632,33.721
30.812726,33.719
30.817821,33.717
30.822916,33.715
30.82801,33.713
30.833105,33.71
30.8382,33.707
30.843294,33.705
30.848389,33.704
30.853484,33.703
30.858578,33.702
30.863673,33.701
30.868768,33.7
30.873863,33.698
30.878957,33.697
30.884052,33.695
30.889147,33.694
30.894241,33.692
30.899336,33.69
30.904431,33.689
30.909525,33.688
30.91462,33.687
30.919715,33.685
30.92481,33.683
30.929904,33.681
30.934999,33.678
30.940094,33.676
30.945188,33.674
30.950283,33.672
30.955378,33.671
30.960472,33.67
30.965567,33.669
30.970662,33.667
30.975757,33.666
30.980851,33.665
30.985946,33.663
30.991041,33.661
30.996135,33.659
31.00123,33.657
31.006325,33.655
31.011419,33.653
31.016514,33.651
31.021609,33.649
31.026703,33.648
31.031798,33.646
31.036893,33.644
31.041988,33.642
31.047082,33.641
31.052177,33.639
31.057272,33.637
31.062366,33.636
31.067461,33.634
31.072556,33.632
31.07765,33.63
31.082745,33.628
31.08784,33.626
31.092935,33.624
31.098029,33.623
31.103124,33.621
31.108219,33.62
31.113313,33.618
31.118408,33.617
31.123503,33.615
31.128597,33.613
31.133692,33.61
31.138787,33.608
31.143881,33.606
31.148976,33.604
31.154071,33.602
31.159166,33.599
31.16426,33.597
31.169355,33.596
31.17445,33.594
31.179544,33.593
31.184639,33.591
31.189734,33.589
31.194828,33.587
31.199923,33.584
31.205018,33.582
31.210113,33.58
31.215207,33.578
31.220302,33.577
31.225397,33.575
31.230491,33.574
31.235586,33.572
31.240681,33.57
31.245775,33.569
31.25087,33.567
31.255965,33.566
31.26106,33.564
31.266154,33.563
31.271249,33.561
31.276344,33.559
31.281438,33.558
31.286533,33.556
31.291628,33.555
31.296722,33.553
31.301817,33.551
31.306912,33.55
31.312006,33.549
31.317101,33.548
31.322196,33.547
31.327291,33.545
31.332385,33.544
31.33748,33.542
31.342575,33.54
31.347669,33.538
31.352764,33.537
31.357859,33.536
31.362953,33.535
31.368048,33.534
31.373143,33.532
31.378238,33.53
31.383332,33.527
31.388427,33.525
31.393522,33.523
31.398616,33.522
31.403711,33.52
31.408806,33.519
31.4139,33.517
31.418995,33.514
31.42409,33.511
31.429185,33.509
31.434279,33.507
31.439374,33.505
31.444469,33.503
31.449563,33.501
31.454658,33.499
31.459753,33.497
31.464847,33.495
31.469942,33.494
31.475037,33.492
31.480131,33.49
31.485226,33.489
31.490321,33.486
31.495416,33.485
31.50051,33.482
31.505605,33.48
31.5107,33.479
31.515794,33.477
31.520889,33.475
31.525984,33.473
31.531078,33.47
31.536173,33.469
31.541268,33.467
31.546363,33.465
31.551457,33.464
31.556552,33.463
31.561647,33.461
31.566741,33.459
31.571836,33.458
31.576931,33.456
31.582025,33.454
31.58712,33.452
31.592215,33.451
31.59731,33.45
31.602404,33.448
31.607499,33.447
31.612594,33.445
31.617688,33.443
31.622783,33.443
31.627878,33.441
31.632972,33.44
31.638067,33.438
31.643162,33.436
31.648256,33.434
31.653351,33.432
31.658446,33.43
31.663541,33.428
31.668635,33.426
31.67373,33.423
31.678825,33.421
31.683919,33.42
31.689014,33.418
31.694109,33.417
31.699203,33.416
31.704298,33.414
31.709393,33.412
31.714488,33.41
31.719582,33.408
31.724677,33.406
31.729772,33.404
31.734866,33.402
31.739961,33.4
31.745056,33.398
31.75015,33.396
31.755245,33.394
31.76034,33.392
31.765435,33.391
31.770529,33.389
31.775624,33.386
31.780719,33.384
31.785813,33.382
31.790908,33.38
31.796003,33.378
31.801097,33.377
31.806192,33.375
31.811287,33.373
31.816381,33.372
31.821476,33.371
31.826571,33.37
31.831666,33.369
31.83676,33.368
31.841855,33.366
31.84695,33.364
31.852044,33.362
31.857139,33.36
31.862234,33.358
31.867328,33.356
31.872423,33.354
31.877518,33.352
31.882613,33.35
31.887707,33.347
31.892802,33.346
31.897897,33.344
31.902991,33.343
31.908086,33.342
31.913181,33.34
31.918275,33.338
31.92337,33.335
31.928465,33.333
31.933559,33.331
31.938654,33.329
31.943749,33.327
31.948844,33.325
31.953938,33.323
31.959033,33.32
31.964128,33.319
31.969222,33.317
31.974317,33.315
31.979412,33.313
31.984506,33.311
31.989601,33.31
31.994696,33.308
31.999791,33.306
32.004885,33.305
32.00998,33.304
32.015075,33.302
32.020169,33.3
32.025264,33.298
32.030359,33.296
32.035453,33.294
32.040548,33.292
32.045643,33.291
32.050738,33.29
32.055832,33.289
32.060927,33.288
32.066022,33.286
32.071116,33.284
32.076211,33.283
32.081306,33.281
32.0864,33.28
32.091495,33.277
32.09659,33.276
32.101684,33.274
32.106779,33.272
32.111874,33.269
32.116969,33.267
32.122063,33.264
32.127158,33.262
32.132253,33.26
32.137347,33.258
32.142442,33.257
32.147537,33.255
32.152631,33.253
32.157726,33.251
32.162821,33.248
32.167916,33.247
32.17301,33.244
32.178105,33.242
32.1832,33.24
32.188294,33.238
32.193389,33.235
32.198484,33.234
32.203578,33.232
32.208673,33.229
32.213768,33.228
32.218863,33.226
32.223957,33.224
32.229052,33.223
32.234147,33.221
32.239241,33.221
32.244336,33.22
32.249431,33.219
32.254525,33.217
32.25962,33.215
32.264715,33.214
32.269809,33.211
32.274904,33.21
32.279999,33.208
32.285094,33.207
32.290188,33.205
32.295283,33.204
32.300378,33.203
32.305472,33.201
32.310567,33.2
32.315662,33.199
32.320756,33.198
32.325851,33.196
32.330946,33.194
32.336041,33.193
32.341135,33.191
32.34623,33.19
32.351325,33.189
32.356419,33.187
32.361514,33.185
32.366609,33.183
32.371703,33.181
32.376798,33.179
32.381893,33.177
32.386988,33.175
32.392082,33.173
32.397177,33.171
32.402272,33.17
32.407366,33.168
32.412461,33.167
32.417556,33.166
32.42265,33.164
32.427745,33.163
32.43284,33.162
32.437934,33.16
32.443029,33.159
32.448124,33.157
32.453219,33.155
32.458313,33.154
32.463408,33.152
32.468503,33.15
32.473597,33.149
32.478692,33.148
32.483787,33.147
32.488881,33.145
32.493976,33.144
32.499071,33.141
32.504166,33.14
32.50926,33.138
32.514355,33.136
32.51945,33.135
32.524544,33.133
32.529639,33.132
32.534734,33.13
32.539828,33.128
32.544923,33.126
32.550018,33.125
32.555113,33.123
32.560207,33.121
32.565302,33.119
32.570397,33.117
32.575491,33.115
32.580586,33.113
32.585681,33.112
32.590775,33.11
32.59587,33.108
32.600965,33.107
32.606059,33.106
32.611154,33.104
32.616249,33.102
32.621344,33.1
32.626438,33.097
32.631533,33.095
32.636628,33.093
32.641722,33.091
32.646817,33.089
32.651912,33.087
32.657006,33.086
32.662101,33.084
32.667196,33.083
32.672291,33.081
32.677385,33.079
32.68248,33.077
32.687575,33.076
32.692669,33.073
32.697764,33.07
32.702859,33.068
32.707953,33.066
32.713048,33.063
32.718143,33.062
32.723238,33.06
32.728332,33.058
32.733427,33.056
32.738522,33.054
32.743616,33.052
32.748711,33.05
32.753806,33.048
32.7589,33.046
32.763995,33.044
32.76909,33.042
32.774184,33.04
32.779279,33.038
32.784374,33.037
32.789469,33.036
32.794563,33.034
32.799658,33.033
32.804753,33.031
32.809847,33.029
32.814942,33.027
32.820037,33.025
32.825131,33.022
32.830226,33.02
32.835321,33.018
32.840416,33.016
32.84551,33.015
32.850605,33.014
32.8557,33.013
32.860794,33.012
32.865889,33.011
32.870984,33.01
32.876078,33.008
32.881173,33.006
32.886268,33.004
32.891362,33.002
32.896457,33.0
32.901552,32.998
32.906647,32.996
32.911741,32.994
32.916836,32.993
32.921931,32.991
32.927025,32.989
32.93212,32.987
32.937215,32.985
32.942309,32.984
32.947404,32.982
32.952499,32.981
32.957594,32.978
32.962688,32.976
32.967783,32.974
32.972878,32.972
32.977972,32.97
32.983067,32.968
32.988162,32.966
32.993256,32.964
32.998351,32.963
33.003446,32.96
33.008541,32.959
33.013635,32.957
33.01873,32.955
33.023825,32.953
33.028919,32.952
33.034014,32.95
33.039109,32.948
33.044203,32.946
33.049298,32.945
33.054393,32.943
33.059487,32.941
33.064582,32.938
33.069677,32.936
33.074772,32.934
33.079866,32.933
33.084961,32.931
33.090056,32.929
33.09515,32.929
33.100245,32.927
33.10534,32.927
33.110434,32.926
33.115529,32.925
33.120624,32.923
33.125719,32.922
33.130813,32.92
33.135908,32.919
33.141003,32.917
33.146097,32.916
33.151192,32.915
33.156287,32.914
33.161381,32.912
33.166476,32.911
33.171571,32.91
33.176666,32.908
33.18176,32.907
33.186855,32.905
33.19195,32.904
33.197044,32.903
33.202139,32.901
33.207234,32.899
33.212328,32.898
33.217423,32.896
33.222518,32.894
33.227612,32.893
33.232707,32.891
33.237802,32.889
33.242897,32.887
33.247991,32.886
33.253086,32.884
33.258181,32.882
33.263275,32.88
33.26837,32.878
33.273465,32.877
33.278559,32.875
33.283654,32.873
33.288749,32.871
33.293844,32.87
33.298938,32.868
33.304033,32.866
33.309128,32.864
33.314222,32.862
33.319317,32.859
33.324412,32.857
33.329506,32.854
33.334601,32.852
33.339696,32.85
33.344791,32.847
33.349885,32.845
33.35498,32.844
33.360075,32.842
33.365169,32.841
33.370264,32.839
33.375359,32.837
33.380453,32.835
33.385548,32.833
33.390643,32.831
33.395737,32.829
33.400832,32.827
33.405927,32.825
33.411022,32.823
33.416116,32.822
33.421211,32.82
33.426306,32.819
33.4314,32.817
33.436495,32.816
33.44159,32.814
33.446684,32.812
33.451779,32.81
33.456874,32.808
33.461969,32.806
33.467063,32.804
33.472158,32.802
33.477253,32.8
33.482347,32.799
33.487442,32.797
33.492537,32.795
33.497631,32.793
33.502726,32.791
33.507821,32.788
33.512916,32.787
33.51801,32.786
33.523105,32.785
33.5282,32.784
33.533294,32.782
33.538389,32.781
33.543484,32.779
33.548578,32.778
33.553673,32.776
33.558768,32.775
33.563862,32.774
33.568957,32.773
33.574052,32.772
33.579147,32.771
33.584241,32.77
33.589336,32.769
33.594431,32.767
33.599525,32.765
33.60462,32.763
33.609715,32.761
33.614809,32.759
33.619904,32.757
33.624999,32.755
33.630094,32.753
33.635188,32.751
33.640283,32.749
33.645378,32.747
33.650472,32.745
33.655567,32.743
33.660662,32.742
33.665756,32.74
33.670851,32.738
33.675946,32.736
33.68104,32.734
33.686135,32.732
33.69123,32.73
33.696325,32.728
33.701419,32.727
33.706514,32.725
33.711609,32.724
33.716703,32.722
33.721798,32.721
33.726893,32.719
33.731987,32.716
33.737082,32.714
33.742177,32.712
33.747272,32.711
33.752366,32.709
33.757461,32.708
33.762556,32.707
33.76765,32.705
33.772745,32.704
33.77784,32.702
33.782934,32.7
33.788029,32.698
33.793124,32.696
33.798219,32.694
33.803313,32.691
33.808408,32.69
33.813503,32.688
33.818597,32.686
33.823692,32.685
33.828787,32.684
33.833881,32.682
33.838976,32.679
33.844071,32.677
33.849165,32.675
33.85426,32.672
33.859355,32.671
33.86445,32.67
33.869544,32.669
33.874639,32.668
33.879734,32.667
33.884828,32.665
33.889923,32.662
33.895018,32.66
33.900112,32.657
33.905207,32.655
33.910302,32.653
33.915397,32.652
33.920491,32.65
33.925586,32.648
33.930681,32.647
33.935775,32.645
33.94087,32.643
33.945965,32.641
33.951059,32.639
33.956154,32.637
33.961249,32.636
33.966344,32.634
33.971438,32.632
33.976533,32.631
33.981628,32.629
33.986722,32.626
33.991817,32.624
33.996912,32.622
34.002006,32.621
34.007101,32.619
34.012196,32.618
34.01729,32.615
34.022385,32.613
34.02748,32.612
34.032575,32.611
34.037669,32.61
34.042764,32.608
34.047859,32.606
34.052953,32.604
34.058048,32.602
34.063143,32.6
34.068237,32.599
34.073332,32.597
34.078427,32.596
34.083522,32.595
34.088616,32.594
34.093711,32.592
34.098806,32.59
34.1039,32.588
34.108995,32.586
34.11409,32.585
34.119184,32.583
34.124279,32.582
34.129374,32.58
34.134469,32.578
34.139563,32.577
34.144658,32.576
34.149753,32.574
34.154847,32.572
34.159942,32.57
34.165037,32.568
34.170131,32.566
34.175226,32.563
34.180321,32.561
34.185415,32.559
34.19051,32.557
34.195605,32.556
34.2007,32.554
34.205794,32.553
34.210889,32.551
34.215984,32.548
34.221078,32.546
34.226173,32.544
34.231268,32.543
34.236362,32.542
34.241457,32.54
34.246552,32.539
34.251647,32.538
34.256741,32.536
34.261836,32.534
34.266931,32.532
34.272025,32.53
34.27712,32.528
34.282215,32.527
34.287309,32.526
34.292404,32.524
34.297499,32.522
34.302594,32.52
34.307688,32.518
34.312783,32.517
34.317878,32.516
34.322972,32.515
34.328067,32.514
34.333162,32.512
34.338256,32.51
34.343351,32.508
34.348446,32.507
34.35354,32.505
34.358635,32.503
34.36373,32.501
34.368825,32.498
34.373919,32.496
34.379014,32.494
34.384109,32.492
34.389203,32.49
34.394298,32.488
34.399393,32.487
34.404487,32.484
34.409582,32.483
34.414677,32.481
34.419772,32.479
34.424866,32.477
34.429961,32.476
34.435056,32.474
34.44015,32.473
34.445245,32.471
34.45034,32.47
34.455434,32.469
34.460529,32.467
34.465624,32.466
34.470719,32.465
34.475813,32.463
34.480908,32.462
34.486003,32.46
34.491097,32.458
34.496192,32.457
34.501287,32.455
34.506381,32.453
34.511476,32.451
34.516571,32.449
34.521665,32.447
34.52676,32.445
34.531855,32.443
34.53695,32.441
34.542044,32.439
34.547139,32.437
34.552234,32.435
34.557328,32.432
34.562423,32.429
34.567518,32.427
34.572612,32.425
34.577707,32.423
34.582802,32.422
34.587897,32.421
34.592991,32.419
34.598086,32.418
34.603181,32.416
34.608275,32.414
34.61337,32.411
34.618465,32.409
34.623559,32.406
34.628654,32.404
34.633749,32.402
34.638843,32.401
34.643938,32.399
34.649033,32.398
34.654128,32.396
34.659222,32.395
34.664317,32.394
34.669412,32.393
34.674506,32.39
34.679601,32.388
34.684696,32.385
34.68979,32.383
34.694885,32.381
34.69998,32.38
34.705075,32.379
34.710169,32.377
34.715264,32.376
34.720359,32.374
34.725453,32.373
34.730548,32.371
34.735643,32.369
34.740737,32.367
34.745832,32.365
34.750927,32.363
34.756022,32.362
34.761116,32.36
34.766211,32.359
34.771306,32.358
34.7764,32.357
34.781495,32.355
34.78659,32.353
34.791684,32.351
34.796779,32.35
34.801874,32.349
34.806968,32.347
34.812063,32.344
34.817158,32.342
34.822253,32.34
34.827347,32.338
34.832442,32.336
34.837537,32.335
34.842631,32.335
34.847726,32.333
34.852821,32.332
34.857915,32.33
34.86301,32.327
34.868105,32.324
34.8732,32.322
34.878294,32.319
34.883389,32.318
34.888484,32.316
34.893578,32.315
34.898673,32.313
34.903768,32.312
34.908862,32.31
34.913957,32.308
34.919052,32.307
34.924147,32.305
34.929241,32.304
34.934336,32.302
34.939431,32.301
34.944525,32.298
34.94962,32.296
34.954715,32.294
34.959809,32.293
34.964904,32.291
34.969999,32.289
34.975093,32.287
34.980188,32.285
34.985283,32.283
34.990378,32.281
34.995472,32.28
35.000567,32.279
35.005662,32.278
35.010756,32.276
35.015851,32.273
35.020946,32.271
35.02604,32.268
35.031135,32.265
35.03623,32.263
35.041325,32.261
35.046419,32.259
35.051514,32.258
35.056609,32.257
35.061703,32.256
35.066798,32.254
35.071893,32.253
35.076987,32.251
35.082082,32.25
35.087177,32.248
35.092272,32.247
35.097366,32.245
35.102461,32.244
35.107556,32.242
35.11265,32.241
35.117745,32.239
35.12284,32.237
35.127934,32.234
35.133029,32.232
35.138124,32.23
35.143218,32.229
35.148313,32.227
35.153408,32.226
35.158503,32.225
35.163597,32.223
35.168692,32.222
35.173787,32.22
35.178881,32.218
35.183976,32.216
35.189071,32.215
35.194165,32.213
35.19926,32.212
35.204355,32.21
35.20945,32.209
35.214544,32.207
35.219639,32.205
35.224734,32.204
35.229828,32.202
35.234923,32.201
35.240018,32.199
35.245112,32.198
35.250207,32.196
35.255302,32.194
35.260397,32.193
35.265491,32.191
35.270586,32.189
35.275681,32.187
35.280775,32.185
35.28587,32.183
35.290965,32.181
35.296059,32.179
35.301154,32.177
35.306249,32.175
35.311343,32.173
35.316438,32.172
35.321533,32.169
35.326628,32.167
35.331722,32.165
35.336817,32.162
35.341912,32.16
35.347006,32.158
35.352101,32.156
35.357196,32.154
35.36229,32.153
35.367385,32.151
35.37248,32.15
35.377575,32.148
35.382669,32.146
35.387764,32.144
35.392859,32.142
35.397953,32.14
35.403048,32.138
35.408143,32.137
35.413237,32.135
35.418332,32.133
35.423427,32.131
35.428521,32.129
35.433616,32.128
35.438711,32.127
35.443806,32.127
35.4489,32.126
35.453995,32.125
35.45909,32.124
35.464184,32.123
35.469279,32.121
35.474374,32.119
35.479468,32.118
35.484563,32.116
35.489658,32.114
35.494753,32.112
35.499847,32.11
35.504942,32.108
35.510037,32.106
35.515131,32.104
35.520226,32.102
35.525321,32.1
35.530415,32.098
35.53551,32.096
35.540605,32.095
35.5457,32.093
35.550794,32.092
35.555889,32.09
35.560984,32.088
35.566078,32.086
35.571173,32.084
35.576268,32.083
35.581362,32.081
35.586457,32.079
35.591552,32.077
35.596646,32.075
35.601741,32.074
35.606836,32.072
35.611931,32.07
35.617025,32.068
35.62212,32.066
35.627215,32.064
35.632309,32.062
35.637404,32.06
35.642499,32.058
35.647593,32.057
35.652688,32.055
35.657783,32.053
35.662878,32.051
35.667972,32.049
35.673067,32.048
35.678162,32.046
35.683256,32.044
35.688351,32.042
35.693446,32.041
35.69854,32.039
35.703635,32.036
35.70873,32.034
35.713825,32.032
35.718919,32.03
35.724014,32.028
35.729109,32.026
35.734203,32.024
35.739298,32.022
35.744393,32.02
35.749487,32.019
35.754582,32.018
35.759677,32.017
35.764771,32.015
35.769866,32.014
35.774961,32.012
35.780056,32.01
35.78515,32.008
35.790245,32.006
35.79534,32.004
35.800434,32.002
35.805529,32.001
35.810624,31.999
35.815718,31.997
35.820813,31.996
35.825908,31.995
35.831003,31.993
35.836097,31.991
35.841192,31.989
35.846287,31.986
35.851381,31.984
35.856476,31.982
35.861571,31.979
35.866665,31.978
35.87176,31.976
35.876855,31.974
35.88195,31.973
35.887044,31.971
35.892139,31.97
35.897234,31.969
35.902328,31.968
35.907423,31.967
35.912518,31.966
35.917612,31.964
35.922707,31.963
35.927802,31.962
35.932896,31.96
35.937991,31.959
35.943086,31.957
35.948181,31.955
35.953275,31.953
35.95837,31.951
35.963465,31.949
35.968559,31.947
35.973654,31.945
35.978749,31.943
35.983843,31.941
35.988938,31.94
35.994033,31.938
35.999128,31.937
36.004222,31.935
36.009317,31.934
36.014412,31.932
36.019506,31.93
36.024601,31.928
36.029696,31.927
36.03479,31.925
36.039885,31.923
36.04498,31.92
36.050075,31.918
36.055169,31.916
36.060264,31.915
36.065359,31.914
36.070453,31.913
36.075548,31.911
36.080643,31.91
36.085737,31.908
36.090832,31.907
36.095927,31.905
36.101021,31.903
36.106116,31.9
36.111211,31.898
36.116306,31.895
36.1214,31.893
36.126495,31.89
36.13159,31.889
36.136684,31.887
36.141779,31.886
36.146874,31.884
36.151968,31.882
36.157063,31.879
36.162158,31.877
36.167253,31.874
36.172347,31.871
36.177442,31.869
36.182537,31.867
36.187631,31.865
36.192726,31.864
36.197821,31.862
36.202915,31.86
36.20801,31.859
36.213105,31.857
36.2182,31.856
36.223294,31.854
36.228389,31.852
36.233484,31.851
36.238578,31.849
36.243673,31.848
36.248768,31.847
36.253862,31.846
36.258957,31.845
36.264052,31.844
36.269146,31.842
36.274241,31.84
36.279336,31.837
36.284431,31.835
36.289525,31.833
36.29462,31.832
36.299715,31.83
36.304809,31.829
36.309904,31.827
36.314999,31.824
36.320093,31.822
36.325188,31.821
36.330283,31.819
36.335378,31.817
36.340472,31.815
36.345567,31.813
36.350662,31.811
36.355756,31.809
36.360851,31.808
36.365946,31.806
36.37104,31.804
36.376135,31.802
36.38123,31.799
36.386324,31.797
36.391419,31.795
36.396514,31.793
36.401609,31.791
36.406703,31.789
36.411798,31.787
36.416893,31.786
36.421987,31.785
36.427082,31.784
36.432177,31.783
36.437271,31.782
36.442366,31.781
36.447461,31.779
36.452556,31.778
36.45765,31.776
36.462745,31.774
36.46784,31.772
36.472934,31.771
36.478029,31.769
36.483124,31.768
36.488218,31.767
36.493313,31.766
36.498408,31.765
36.503503,31.763
36.508597,31.762
36.513692,31.76
36.518787,31.758
36.523881,31.756
36.528976,31.754
36.534071,31.752
36.539165,31.75
36.54426,31.748
36.549355,31.747
36.554449,31.745
36.559544,31.744
36.564639,31.743
36.569734,31.741
36.574828,31.74
36.579923,31.739
36.585018,31.737
36.590112,31.736
36.595207,31.734
36.600302,31.733
36.605396,31.732
36.610491,31.731
36.615586,31.729
36.620681,31.727
36.625775,31.725
36.63087,31.723
36.635965,31.72
36.641059,31.717
36.646154,31.714
36.651249,31.712
36.656343,31.711
36.661438,31.709
36.666533,31.707
36.671628,31.705
36.676722,31.702
36.681817,31.7
36.686912,31.697
36.692006,31.695
36.697101,31.693
36.702196,31.691
36.70729,31.689
36.712385,31.687
36.71748,31.685
36.722574,31.683
36.727669,31.681
36.732764,31.68
36.737859,31.678
36.742953,31.677
36.748048,31.676
36.753143,31.676
36.758237,31.674
36.763332,31.672
36.768427,31.67
36.773521,31.668
36.778616,31.665
36.783711,31.663
36.788806,31.66
36.7939,31.658
36.798995,31.656
36.80409,31.655
36.809184,31.653
36.814279,31.652
36.819374,31.65
36.824468,31.648
36.829563,31.647
36.834658,31.645
36.839753,31.643
36.844847,31.641
36.849942,31.639
36.855037,31.638
36.860131,31.636
36.865226,31.635
36.870321,31.633
36.875415,31.632
36.88051,31.63
36.885605,31.629
36.890699,31.627
36.895794,31.626
36.900889,31.624
36.905984,31.622
36.911078,31.62
36.916173,31.618
36.921268,31.616
36.926362,31.613
36.931457,31.612
36.936552,31.61
36.941646,31.608
36.946741,31.606
36.951836,31.605
36.956931,31.603
36.962025,31.602
36.96712,31.6
36.972215,31.598
36.977309,31.596
36.982404,31.594
36.987499,31.592
36.992593,31.589
36.997688,31.587
37.002783,31.586
37.007878,31.584
37.012972,31.582
37.018067,31.581
37.023162,31.579
37.028256,31.576
37.033351,31.574
37.038446,31.573
37.04354,31.571
37.048635,31.57
37.05373,31.568
37.058824,31.567
37.063919,31.565
37.069014,31.563
37.074109,31.561
37.079203,31.559
37.084298,31.558
37.089393,31.556
37.094487,31.554
37.099582,31.552
37.104677,31.551
37.109771,31.55
37.114866,31.548
37.119961,31.546
37.125056,31.544
37.13015,31.542
37.135245,31.54
37.14034,31.538
37.145434,31.537
37.150529,31.535
37.155624,31.533
37.160718,31.532
37.165813,31.53
37.170908,31.53
37.176002,31.528
37.181097,31.527
37.186192,31.526
37.191287,31.524
37.196381,31.522
37.201476,31.52
37.206571,31.518
37.211665,31.517
37.21676,31.515
37.221855,31.513
37.226949,31.51
37.232044,31.508
37.237139,31.506
37.242234,31.504
37.247328,31.503
37.252423,31.501
37.257518,31.5
37.262612,31.498
37.267707,31.496
37.272802,31.494
37.277896,31.492
37.282991,31.491
37.288086,31.489
37.293181,31.488
37.298275,31.486
37.30337,31.484
37.308465,31.482
37.313559,31.48
37.318654,31.478
37.323749,31.476
37.328843,31.475
37.333938,31.473
37.339033,31.471
37.344127,31.47
37.349222,31.468
37.354317,31.466
37.359412,31.464
37.364506,31.462
37.369601,31.46
37.374696,31.458
37.37979,31.456
37.384885,31.455
37.38998,31.453
37.395074,31.452
37.400169,31.451
37.405264,31.45
37.410359,31.448
37.415453,31.446
37.420548,31.445
37.425643,31.444
37.430737,31.442
37.435832,31.44
37.440927,31.439
37.446021,31.437
37.451116,31.435
37.456211,31.433
37.461306,31.431
37.4664,31.429
37.471495,31.428
37.47659,31.426
37.481684,31.424
37.486779,31.422
37.491874,31.419
37.496968,31.417
37.502063,31.416
37.507158,31.414
37.512252,31.413
37.517347,31.411
37.522442,31.41
37.527537,31.409
37.532631,31.407
37.537726,31.406
37.542821,31.404
37.547915,31.402
37.55301,31.401
37.558105,31.399
37.563199,31.397
37.568294,31.395
37.573389,31.393
37.578484,31.392
37.583578,31.39
37.588673,31.388
37.593768,31.387
37.598862,31.386
37.603957,31.384
37.609052,31.382
37.614146,31.38
37.619241,31.378
37.624336,31.376
37.629431,31.374
37.634525,31.373
37.63962,31.372
37.644715,31.37
37.649809,31.369
37.654904,31.368
37.659999,31.366
37.665093,31.364
37.670188,31.362
37.675283,31.359
37.680377,31.356
37.685472,31.354
37.690567,31.351
37.695662,31.348
37.700756,31.346
37.705851,31.343
37.710946,31.342
37.71604,31.34
37.721135,31.339
37.72623,31.337
37.731324,31.335
37.736419,31.333
37.741514,31.331
37.746609,31.329
37.751703,31.327
37.756798,31.325
37.761893,31.322
37.766987,31.32
37.772082,31.319
37.777177,31.317
37.782271,31.316
37.787366,31.314
37.792461,31.313
37.797556,31.311
37.80265,31.309
37.807745,31.307
37.81284,31.306
37.817934,31.304
37.823029,31.302
37.828124,31.3
37.833218,31.299
37.838313,31.297
37.843408,31.296
37.848502,31.294
37.853597,31.292
37.858692,31.291
37.863787,31.289
37.868881,31.287
37.873976,31.285
37.879071,31.284
37.884165,31.282
37.88926,31.28
37.894355,31.278
37.899449,31.276
37.904544,31.275
37.909639,31.272
37.914734,31.271
37.919828,31.269
37.924923,31.267
37.930018,31.265
37.935112,31.263
37.940207,31.261
37.945302,31.259
37.950396,31.258
37.955491,31.255
37.960586,31.253
37.965681,31.251
37.970775,31.248
37.97587,31.245
37.980965,31.243
37.986059,31.241
37.991154,31.239
37.996249,31.237
38.001343,31.235
38.006438,31.233
38.011533,31.23
38.016627,31.228
38.021722,31.226
38.026817,31.223
38.031912,31.221
38.037006,31.218
38.042101,31.214
38.047196,31.211
38.05229,31.207
38.057385,31.203
38.06248,31.199
38.067574,31.195
38.072669,31.191
38.077764,31.185
38.082859,31.18
38.087953,31.174
38.093048,31.168
38.098143,31.162
38.103237,31.155
38.108332,31.148
38.113427,31.141
38.118521,31.134
38.123616,31.126
38.128711,31.119
38.133805,31.112
38.1389,31.106
38.143995,31.1
38.14909,31.094
38.154184,31.088
38.159279,31.082
38.164374,31.077
38.169468,31.072
38.174563,31.067
38.179658,31.062
38.184752,31.057
38.189847,31.051
38.194942,31.047
38.200037,31.043
38.205131,31.039
38.210226,31.035
38.215321,31.032
38.220415,31.028
38.22551,31.024
38.230605,31.02
38.235699,31.017
38.240794,31.015
38.245889,31.013
38.250984,31.011
38.256078,31.009
38.261173,31.007
38.266268,31.005
38.271362,31.002
38.276457,31.0
38.281552,30.997
38.286646,30.994
38.291741,30.992
38.296836,30.99
38.30193,30.987
38.307025,30.985
38.31212,30.983
38.317215,30.981
38.322309,30.979
38.327404,30.977
38.332499,30.975
38.337593,30.973
38.342688,30.972
38.347783,30.97
38.352877,30.968
38.357972,30.967
38.363067,30.966
38.368162,30.964
38.373256,30.962
38.378351,30.961
38.383446,30.959
38.38854,30.957
38.393635,30.955
38.39873,30.953
38.403824,30.951
38.408919,30.95
38.414014,30.948
38.419109,30.946
38.424203,30.944
38.429298,30.943
38.434393,30.941
38.439487,30.939
38.444582,30.937
38.449677,30.935
38.454771,30.933
38.459866,30.931
